date,hour,group,stay_hours,cumulative_parked,occupancy_rate,parking_vehicles,congestion_score
2026-02-14,1,weekend_special,6,441.3690518783542,0.16208925886094536,48.19186046511628,180.53896006182637
2026-02-14,2,weekend_special,6,465.0416492809516,0.1707828311718515,59.18149350649351,199.2831382422573
2026-02-14,3,weekend_special,6,468.0679650704253,0.17189422147279668,7.565789473684211,119.51521927498416
2026-02-14,4,weekend_special,6,506.5363432039197,0.1860214260756224,96.17094533373604,162.87978021305778
2026-02-14,5,weekend_special,6,521.2586701339668,0.19142808304589307,36.8058173251178,96.14068851799212
2026-02-14,6,weekend_special,6,507.16636244165915,0.18625279560839483,,26.534066137674415
2026-02-14,7,weekend_special,6,509.26988087914043,0.18702529595267736,53.450656558819546,93.6846852583496
2026-02-14,8,weekend_special,6,525.8845680596824,0.19312690710968872,100.71821145784816,115.25709478234484
2026-02-14,9,weekend_special,6,694.8357490996316,0.2551728788467248,429.9437420735574,366.3433981451672
2026-02-14,10,weekend_special,6,773.0687204938025,0.28390331270429764,291.7533738191633,361.1503110295439
2026-02-14,11,weekend_special,6,827.2129630243452,0.30378735329575657,172.16642365147447,416.9384694445248
2026-02-14,12,weekend_special,6,887.2874862210019,0.3258492420936474,150.18630799164194,429.77907936365625
2026-02-14,13,weekend_special,6,947.958316714883,0.34813011998343113,205.12773279352223,500.9354491822464
2026-02-14,14,weekend_special,6,1061.2354754515818,0.38973025172661835,383.9111082995952,560.0352947717134
2026-02-14,15,weekend_special,6,997.0019061232292,0.3661409864573005,269.3598187526759,459.3515763866762
2026-02-14,16,weekend_special,6,962.5302021379914,0.3534815285119322,205.57411385606875,402.1751400299081
2026-02-14,17,weekend_special,6,930.0585693862624,0.34155658075147355,90.9873417721519,289.5095247090962
2026-02-14,18,weekend_special,6,954.2103619790794,0.35042613366840963,210.56578947368425,321.4005150735663
2026-02-14,19,weekend_special,6,997.8750583353547,0.3664616446328882,314.2894736842105,363.8297542360758
2026-02-14,20,weekend_special,6,881.0040360681481,0.3235416952141565,91.73355263157896,163.0592917081947
2026-02-14,21,weekend_special,6,802.5919540034536,0.29474548439348275,73.32961359093937,125.12364852103084
2026-02-14,22,weekend_special,6,751.3363598686149,0.27592227685222726,77.43512851897185,136.5382655134063
2026-02-14,23,weekend_special,6,741.5563924010391,0.2723306619173849,66.53742310321257,153.52399004216664
2026-02-15,0,weekend_special,6,569.6045469686876,0.20918272015008726,404.0113674217189,400.4434264541535
2026-02-15,1,weekend_special,6,692.4961321080065,0.2543136731942734,307.2289628482972,331.5569757141039
2026-02-15,2,weekend_special,6,812.4192124049025,0.2983544665460531,299.8077007422402,334.3334650131442
